cluster_id	step_id	algorithm	machine_type	instance_count	args	gross_runtime	net_runtime
j-116C2MKCTBDNL	s-1SX8VJF7A8WGA	KMeans	r4.2xlarge	8	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	290.0	270.92000007629395
j-11MP7FZ48MKI	s-3BPSDD403T7EY	Sort	m4.2xlarge	12	['s3://c3othesis/data/lines_10mx1000', 'out6']	148.0	126.5550000667572
j-120CIS52XHFBQ	s-1VJL0XMSQQUWU	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_100mx100', 'out1717825']	158.0	138.82100009918213
j-120CIS52XHFBQ	s-10V6AR82ZLLTI	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_100mx100', 'out6424685']	152.0	133.24399995803833
j-120CIS52XHFBQ	s-27T2EI6CEEPDO	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_100mx100', 'out2027963']	154.0	135.49900007247925
j-120CIS52XHFBQ	s-NJL3C7Q59H4Q	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_100mx100', 'out581485']	154.0	134.17500019073486
j-120CIS52XHFBQ	s-2RMUMKW7SDREA	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_120mx100', 'out1685900']	182.0	163.72000002861023
j-120CIS52XHFBQ	s-3S5WOEYCSIELQ	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_120mx100', 'out9256813']	182.0	163.34799981117249
j-120CIS52XHFBQ	s-3P736PW3OEKPL	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_120mx100', 'out5908717']	182.0	163.9960000514984
j-120CIS52XHFBQ	s-176FEMWNHBSEW	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_120mx100', 'out6589635']	180.0	162.59100008010864
j-120CIS52XHFBQ	s-2O7T9TF6P9HI5	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_140mx100', 'out5426042']	206.0	187.625
j-120CIS52XHFBQ	s-BWZW8Y3MW7C0	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_140mx100', 'out6885020']	202.0	184.4170000553131
j-120CIS52XHFBQ	s-2B34NCYP4H6QI	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_140mx100', 'out6257550']	206.0	187.31399989128113
j-120CIS52XHFBQ	s-S2C7P001QO3O	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_140mx100', 'out7771945']	208.0	189.3710000514984
j-120CIS52XHFBQ	s-RCOOMO2Y2GVE	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_160mx100', 'out2290143']	232.0	211.92900013923645
j-120CIS52XHFBQ	s-254GWFMBNHEHX	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_160mx100', 'out5679283']	226.0	206.268000125885
j-120CIS52XHFBQ	s-1G4W9G2YCDV7R	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_160mx100', 'out7948850']	230.0	212.40100002288818
j-120CIS52XHFBQ	s-1KTGHGKH9L328	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_160mx100', 'out2822934']	226.0	207.3289999961853
j-120CIS52XHFBQ	s-1PJJW3QX93027	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_180mx100', 'out4618826']	254.0	235.25699996948242
j-120CIS52XHFBQ	s-1O1L8XUTMB35Z	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_180mx100', 'out1727434']	256.0	236.97699999809265
j-120CIS52XHFBQ	s-FDKVKTEDO7VR	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_180mx100', 'out3606545']	310.0	292.65199995040894
j-120CIS52XHFBQ	s-3JSE8DJ9ETG4A	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_180mx100', 'out8072487']	488.0	469.49399995803833
j-120CIS52XHFBQ	s-26SPR9N9J6M71	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_200mx100', 'out7342407']	626.0	607.680999994278
j-120CIS52XHFBQ	s-NI9C6F5S3GYJ	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_200mx100', 'out3626282']	332.0	313.9590001106262
j-120CIS52XHFBQ	s-33JHW34AA93YP	Sort	m4.2xlarge	8	['s3://c3othesis/data/lines_200mx100', 'out3983031']	2500.0	
j-121KUVHMNVKUD	s-M0RGIO3YMIT4	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	100.0	79.43799996376038
j-121KUVHMNVKUD	s-1UU7WGLRM7VFE	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	96.0	77.69199991226196
j-121KUVHMNVKUD	s-2B6J9BHADF253	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	96.0	77.46799993515015
j-121KUVHMNVKUD	s-3F902JREWKZ4B	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	98.0	78.98100018501282
j-121KUVHMNVKUD	s-WHFZ78PAKQ0S	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	98.0	79.41299986839294
j-121KUVHMNVKUD	s-1MECA29LEL3F1	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	140.0	122.43899989128113
j-121KUVHMNVKUD	s-1EDEC87HF4W43	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	144.0	125.26600003242493
j-121KUVHMNVKUD	s-29FLSKPFM38N6	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	144.0	126.00600004196167
j-121KUVHMNVKUD	s-1QH82OU73HQT3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	140.0	122.75200009346008
j-121KUVHMNVKUD	s-2PFG92D4GZ55N	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	142.0	122.78900003433228
j-121KUVHMNVKUD	s-QEVPJ80HRV9H	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	146.0	128.06900000572205
j-121KUVHMNVKUD	s-2M57LF6KFXG3A	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	146.0	126.69999980926514
j-121KUVHMNVKUD	s-1RBH3VWCAFDF8	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	148.0	129.49499988555908
j-121KUVHMNVKUD	s-2LB220U1C2PQO	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	146.0	128.3470001220703
j-121KUVHMNVKUD	s-U6DTOOFJ47AG	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	146.0	126.92199993133545
j-121KUVHMNVKUD	s-340X8WSLRWY2N	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	136.0	116.68400001525879
j-121KUVHMNVKUD	s-1L5J1W3IW6K55	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	144.0	125.50600004196167
j-121KUVHMNVKUD	s-2O0P8WRQJ0RZY	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	146.0	128.57999992370605
j-121KUVHMNVKUD	s-35392E7AHKOA	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	134.0	116.01500010490417
j-121KUVHMNVKUD	s-G5SQS2GR5EJE	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	132.0	114.42600011825562
j-121KUVHMNVKUD	s-1HVXUMMRTNJEI	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	150.0	132.55299997329712
j-121KUVHMNVKUD	s-1WFUG9A54IWLZ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	150.0	130.5789999961853
j-121KUVHMNVKUD	s-269B3MWB3GKC3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	148.0	129.72199988365173
j-121KUVHMNVKUD	s-2HXD1Q4Y9W7Q5	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	150.0	130.85999989509583
j-121KUVHMNVKUD	s-32K234ERU44BR	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	150.0	130.12800002098083
j-121KUVHMNVKUD	s-EECQEB1SXSHW	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '3', '5']	148.0	128.58699989318848
j-121KUVHMNVKUD	s-UTON1BRJQCMY	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '3', '5']	146.0	126.78900003433228
j-121KUVHMNVKUD	s-V6HMSX3QQ1SK	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '3', '5']	146.0	127.07400012016296
j-121KUVHMNVKUD	s-1TPLZ32DSI42G	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '3', '5']	148.0	129.51699995994568
j-121KUVHMNVKUD	s-EHTMTWI7RFET	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '3', '5']	146.0	128.49900007247925
j-121KUVHMNVKUD	s-3KB7PEB0FKFJ0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '3', '5']	164.0	144.62900018692017
j-121KUVHMNVKUD	s-3NEB04TZJOZ7S	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '3', '5']	162.0	143.65100002288818
j-121KUVHMNVKUD	s-3AE5XBK9R9BKP	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '3', '5']	162.0	144.39699983596802
j-121KUVHMNVKUD	s-1LCKGWF03ZUIH	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '3', '5']	162.0	144.0039999485016
j-121KUVHMNVKUD	s-8U9SL05E3MB4	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '3', '5']	166.0	147.4340000152588
j-121KUVHMNVKUD	s-HR41XTFTUJHT	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	118.0	98.51699995994568
j-121KUVHMNVKUD	s-2ISWJXOARXMLK	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	114.0	94.90300011634827
j-121KUVHMNVKUD	s-31SZ2OL16USUI	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	118.0	98.11699986457825
j-121KUVHMNVKUD	s-1D13BP60AZMCV	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	114.0	96.19400000572205
j-121KUVHMNVKUD	s-FFD64HDXMFBK	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	112.0	94.23399996757507
j-121KUVHMNVKUD	s-O2OHIS3B8HFT	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	148.0	129.20500016212463
j-121KUVHMNVKUD	s-249WULDSRSBJ2	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	148.0	129.44400000572205
j-121KUVHMNVKUD	s-286JI5OUJGADI	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	142.0	124.40899991989136
j-121KUVHMNVKUD	s-2BMN2DZQXGWMB	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	146.0	125.45099997520447
j-121KUVHMNVKUD	s-35NPASJ9WZWEH	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	144.0	126.02699995040894
j-121KUVHMNVKUD	s-3W2FVTXZRDT3Y	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	170.0	151.5350000858307
j-121KUVHMNVKUD	s-1Q7QPVMPX7VL5	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	170.0	152.21600008010864
j-121KUVHMNVKUD	s-3S1R6ROHWLRDP	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	172.0	152.66100001335144
j-121KUVHMNVKUD	s-1NGHZBA7V0T22	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	170.0	152.08699989318848
j-121KUVHMNVKUD	s-OSD2UVH0TQTG	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	172.0	152.7279999256134
j-121KUVHMNVKUD	s-C42ZPEBQFDWQ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	156.0	135.91200017929077
j-121KUVHMNVKUD	s-3RNMDFX879ZTP	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	160.0	141.18200016021729
j-121KUVHMNVKUD	s-3037BA9GYXDDA	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	168.0	149.4269998073578
j-121KUVHMNVKUD	s-13T415N2177JJ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	170.0	150.93899989128113
j-121KUVHMNVKUD	s-2K4G3MYACKVUR	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	152.0	134.0789999961853
j-121KUVHMNVKUD	s-8T36536ETLU6	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	172.0	152.1449999809265
j-121KUVHMNVKUD	s-31BAVWXYKWBE3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	178.0	157.90400004386902
j-121KUVHMNVKUD	s-3JP8IQJKXLUWN	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	180.0	157.98800015449524
j-121KUVHMNVKUD	s-2CTODOCUC5MSC	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	176.0	158.17199993133545
j-121KUVHMNVKUD	s-1N7YQREF2K0H1	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	178.0	158.04700016975403
j-121KUVHMNVKUD	s-2IG6OBYVCAKE7	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	180.0	159.6029999256134
j-121KUVHMNVKUD	s-2FGY03716CZNH	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	176.0	157.38899993896484
j-121KUVHMNVKUD	s-2WHW6GPXN8EH8	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	178.0	159.25799989700317
j-121KUVHMNVKUD	s-2YPA8WHTMIWUD	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	178.0	159.1289999485016
j-121KUVHMNVKUD	s-2ZQ6V788YLSS0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	178.0	160.59500002861023
j-121KUVHMNVKUD	s-20CLPU513COVT	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	184.0	166.16100001335144
j-121KUVHMNVKUD	s-3SHOOMIMKS0YU	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	184.0	165.71399998664856
j-121KUVHMNVKUD	s-D13IBEJO28FF	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	184.0	165.65700006484985
j-121KUVHMNVKUD	s-2MNU4OB2Z4HR0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	184.0	164.24200010299683
j-121KUVHMNVKUD	s-37EU5V6IJ239K	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	184.0	165.92199993133545
j-121KUVHMNVKUD	s-3AN0C79BI6IUJ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	118.0	98.96299982070923
j-121KUVHMNVKUD	s-2EI68YYUCCR7I	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	118.0	99.36199998855591
j-121KUVHMNVKUD	s-SLJGHPDHBXA9	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	120.0	100.80399990081787
j-121KUVHMNVKUD	s-3ODJ6WZNO4A9O	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	116.0	98.61099982261658
j-121KUVHMNVKUD	s-1P00C1M9VI6A8	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	122.0	101.32500004768372
j-121KUVHMNVKUD	s-3MFUA58144829	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	148.0	130.3970000743866
j-121KUVHMNVKUD	s-2HTQIU2ZRDAZ8	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	146.0	128.8309998512268
j-121KUVHMNVKUD	s-26WEFYLA6TT27	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	148.0	130.27500009536743
j-121KUVHMNVKUD	s-1FW6UUMR9CSFN	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	148.0	128.08000016212463
j-121KUVHMNVKUD	s-15ED711E8M1UL	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	146.0	127.99799990653992
j-121KUVHMNVKUD	s-1W0NKFQNBRE0H	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	174.0	156.04500007629395
j-121KUVHMNVKUD	s-2EI7Y0VLZ7CEX	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	176.0	157.4100000858307
j-121KUVHMNVKUD	s-29VFUZBSSQTFC	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	174.0	154.83599996566772
j-121KUVHMNVKUD	s-2MECXX5X1LR1K	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	176.0	156.6840000152588
j-121KUVHMNVKUD	s-2WGGFS9Q9DHLE	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	176.0	157.625
j-121KUVHMNVKUD	s-2AWY8N6XUPGZV	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	158.0	138.92700004577637
j-121KUVHMNVKUD	s-3VFYE9SKPMA5N	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	158.0	139.13899993896484
j-121KUVHMNVKUD	s-5ILCZQQKBKBS	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	154.0	135.35099983215332
j-121KUVHMNVKUD	s-18MK5L0A15ZN6	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	160.0	140.54699993133545
j-121KUVHMNVKUD	s-13ZB7P35TPTWG	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	172.0	154.3710000514984
j-121KUVHMNVKUD	s-3OPJ5D6UUNQP0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	184.0	164.65000009536743
j-121KUVHMNVKUD	s-3FZ2Y1PD8I26O	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	178.0	159.90499997138977
j-121KUVHMNVKUD	s-11CBEE5UKUTAW	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	182.0	163.0
j-121KUVHMNVKUD	s-3C8N6V2FYK4ZR	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	180.0	162.02600002288818
j-121KUVHMNVKUD	s-2CP9YOIIMNNU7	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	184.0	164.9079999923706
j-121KUVHMNVKUD	s-S84DM8ND1FKS	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	182.0	163.1100001335144
j-121KUVHMNVKUD	s-32925Y2G87CTT	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	184.0	165.00999999046326
j-121KUVHMNVKUD	s-58SOX1YBZVK0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	182.0	163.36500000953674
j-121KUVHMNVKUD	s-2CQBAP6181L1C	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	188.0	169.0400002002716
j-121KUVHMNVKUD	s-3KFVQDSFU949	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	184.0	162.52300000190735
j-121KUVHMNVKUD	s-15NACCHY2RK01	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	190.0	171.85999989509583
j-121KUVHMNVKUD	s-27Z88WX50L10G	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	198.0	178.92599987983704
j-121KUVHMNVKUD	s-1X5P3NN4T5SUD	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	192.0	171.78800010681152
j-121KUVHMNVKUD	s-6LADOSNHJ1K	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	192.0	173.40100002288818
j-121KUVHMNVKUD	s-25M1Z65IX0M7G	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	192.0	173.1690001487732
j-121KUVHMNVKUD	s-3JCOG275KUEFJ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	124.0	104.77300000190735
j-121KUVHMNVKUD	s-2OXRHOS533JSF	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	124.0	105.48400020599365
j-121KUVHMNVKUD	s-1X5TL8291KL0X	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	122.0	102.31399989128113
j-121KUVHMNVKUD	s-1B92QF07E9MVA	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	120.0	101.38599991798401
j-121KUVHMNVKUD	s-23L2WL9GVTBJ8	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	124.0	104.01900005340576
j-121KUVHMNVKUD	s-22JCIQ5I22P0Q	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	158.0	138.2850000858307
j-121KUVHMNVKUD	s-3BE9CW9Q96Z6	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	154.0	134.94500017166138
j-121KUVHMNVKUD	s-Q7YVHNAJMLHB	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	154.0	134.4720001220703
j-121KUVHMNVKUD	s-38VDAZ33NKVB0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	154.0	135.385999917984
j-121KUVHMNVKUD	s-325B2YRNO06HQ	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	150.0	132.58699989318848
j-121KUVHMNVKUD	s-3ATCMR3QL8RJ4	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	180.0	161.59500002861023
j-121KUVHMNVKUD	s-23HE49LQ8Z6V	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	184.0	163.80000019073486
j-121KUVHMNVKUD	s-37Q0J80XHJ3P0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	186.0	165.10599994659424
j-121KUVHMNVKUD	s-1KOPF0Q4DQ7X3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	180.0	160.93099999427795
j-121KUVHMNVKUD	s-1ZOMU2QMZ8COE	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	180.0	161.3730001449585
j-121KUVHMNVKUD	s-1WFETK5MAPWHT	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	166.0	147.40899991989136
j-121KUVHMNVKUD	s-1MJX6LTP79SEV	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	166.0	146.19799995422363
j-121KUVHMNVKUD	s-1HTE1P816Y7W3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	160.0	140.7460000514984
j-121KUVHMNVKUD	s-1MFYENEHR9AO3	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	170.0	151.5609998703003
j-121KUVHMNVKUD	s-2HLN9601WUEB0	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	178.0	159.5369999408722
j-121KUVHMNVKUD	s-1PWTFFX5O1EEC	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	188.0	168.32200002670288
j-121KUVHMNVKUD	s-18KDKQEQRLSXY	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	190.0	171.34999990463257
j-121KUVHMNVKUD	s-1RMR0MKXGZL95	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	182.0	162.98799991607666
j-121KUVHMNVKUD	s-2QON0SZWZ2OOB	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	190.0	170.867999792099
j-121KUVHMNVKUD	s-35YWOEP3E0WCG	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	188.0	168.3880000114441
j-121KUVHMNVKUD	s-2B0VG2VZK35SX	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	190.0	170.91799998283386
j-121KUVHMNVKUD	s-2QSFWAU6KGB0S	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	190.0	170.0460000038147
j-121KUVHMNVKUD	s-M4KYPUP9AUC4	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	190.0	170.79399991035461
j-121KUVHMNVKUD	s-7IE6YF3BTK1C	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	190.0	171.65899991989136
j-121KUVHMNVKUD	s-1NXS5SK7W236Y	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	190.0	170.33399987220764
j-121KUVHMNVKUD	s-2VU3T5O8DTB6E	KMeans	m4.2xlarge	12	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	202.0	181.23400020599365
